"(250,)","(56,)","(0,)","(250,)","(250,)","(250,)","(250,)","(60,)","(62,)","(62,)","(62,)","(84.59044128013535,)"
"(250,)","(56,)","(0,)","(250,)","(250,)","(250,)","(250,)","(55,)","(57,)","(55,)","(62,)","(84.59044128013535,)"
"(250,)","(59,)","(-1,)","(250,)","(250,)","(250,)","(250,)","(57,)","(60,)","(55,)","(60,)","(84.59044128013535,)"
"(250,)","(66,)","(0,)","(250,)","(250,)","(250,)","(250,)","(53,)","(57,)","(56,)","(57,)","(84.59044128013535,)"
"(250,)","(63,)","(-2,)","(250,)","(250,)","(250,)","(250,)","(51,)","(55,)","(55,)","(59,)","(84.59044128013535,)"
"(250,)","(66,)","(0,)","(250,)","(250,)","(250,)","(250,)","(53,)","(56,)","(56,)","(57,)","(84.59044128013535,)"
"(250,)","(63,)","(0,)","(250,)","(250,)","(250,)","(250,)","(53,)","(56,)","(60,)","(59,)","(84.59044128013535,)"
"(247,)","(44,)","(14,)","(250,)","(250,)","(250,)","(248,)","(55,)","(59,)","(57,)","(66,)","(84.59044128013535,)"
"(250,)","(59,)","(181,)","(250,)","(250,)","(250,)","(250,)","(57,)","(62,)","(62,)","(60,)","(84.59044128013535,)"
"(250,)","(59,)","(-1,)","(250,)","(250,)","(250,)","(250,)","(57,)","(62,)","(62,)","(60,)","(84.59044128013535,)"
"(250,)","(59,)","(0,)","(250,)","(250,)","(250,)","(250,)","(57,)","(60,)","(63,)","(60,)","(84.59044128013535,)"
"(250,)","(63,)","(0,)","(250,)","(250,)","(250,)","(250,)","(60,)","(57,)","(62,)","(59,)","(84.59044128013535,)"
"(250,)","(59,)","(0,)","(249,)","(250,)","(250,)","(250,)","(62,)","(60,)","(65,)","(60,)","(84.59044128013535,)"
"(250,)","(52,)","(-2,)","(248,)","(250,)","(250,)","(250,)","(62,)","(60,)","(65,)","(63,)","(84.59044128013535,)"
"(250,)","(59,)","(0,)","(249,)","(250,)","(250,)","(250,)","(62,)","(60,)","(66,)","(60,)","(84.59044128013535,)"
