"(137,)","(0,)","(0,)","(123,)","(129,)","(128,)","(138,)","(86,)","(86,)","(86,)","(86,)","(84.59044128013535,)"
"(137,)","(0,)","(0,)","(125,)","(128,)","(127,)","(137,)","(83,)","(86,)","(86,)","(86,)","(84.59044128013535,)"
"(136,)","(0,)","(0,)","(125,)","(128,)","(125,)","(137,)","(83,)","(86,)","(88,)","(86,)","(84.59044128013535,)"
"(136,)","(0,)","(0,)","(123,)","(130,)","(127,)","(137,)","(86,)","(83,)","(86,)","(86,)","(84.59044128013535,)"
"(134,)","(0,)","(-1,)","(122,)","(128,)","(127,)","(135,)","(88,)","(86,)","(86,)","(88,)","(84.59044128013535,)"
"(135,)","(0,)","(0,)","(123,)","(128,)","(124,)","(136,)","(86,)","(86,)","(88,)","(86,)","(84.59044128013535,)"
"(135,)","(0,)","(0,)","(123,)","(128,)","(126,)","(136,)","(85,)","(86,)","(85,)","(86,)","(84.59044128013535,)"
"(134,)","(0,)","(-3,)","(123,)","(128,)","(127,)","(134,)","(86,)","(85,)","(83,)","(88,)","(84.59044128013535,)"
"(135,)","(0,)","(0,)","(123,)","(127,)","(124,)","(136,)","(86,)","(86,)","(88,)","(86,)","(84.59044128013535,)"
"(136,)","(0,)","(-1,)","(123,)","(127,)","(125,)","(136,)","(86,)","(86,)","(86,)","(86,)","(84.59044128013535,)"
"(136,)","(0,)","(-1,)","(125,)","(127,)","(125,)","(136,)","(83,)","(86,)","(86,)","(86,)","(84.59044128013535,)"
"(136,)","(0,)","(-1,)","(122,)","(129,)","(126,)","(136,)","(88,)","(83,)","(86,)","(86,)","(84.59044128013535,)"
"(140,)","(3,)","(2,)","(126,)","(129,)","(126,)","(140,)","(83,)","(83,)","(86,)","(80,)","(84.59044128013535,)"
"(138,)","(0,)","(1,)","(122,)","(126,)","(128,)","(139,)","(88,)","(88,)","(83,)","(83,)","(84.59044128013535,)"
"(133,)","(1,)","(-3,)","(122,)","(129,)","(131,)","(134,)","(88,)","(83,)","(80,)","(91,)","(84.59044128013535,)"
"(131,)","(1,)","(0,)","(123,)","(127,)","(130,)","(132,)","(86,)","(85,)","(83,)","(93,)","(84.59044128013535,)"
"(129,)","(2,)","(-1,)","(128,)","(131,)","(133,)","(129,)","(80,)","(80,)","(81,)","(95,)","(84.59044128013535,)"
"(133,)","(0,)","(2,)","(128,)","(130,)","(136,)","(134,)","(80,)","(83,)","(80,)","(86,)","(84.59044128013535,)"
"(134,)","(0,)","(-2,)","(127,)","(131,)","(135,)","(135,)","(83,)","(83,)","(83,)","(86,)","(84.59044128013535,)"
"(137,)","(0,)","(-1,)","(127,)","(130,)","(136,)","(137,)","(83,)","(85,)","(83,)","(83,)","(84.59044128013535,)"
"(138,)","(2,)","(2,)","(126,)","(131,)","(136,)","(139,)","(86,)","(83,)","(83,)","(81,)","(84.59044128013535,)"
"(138,)","(0,)","(1,)","(128,)","(130,)","(137,)","(138,)","(83,)","(86,)","(83,)","(83,)","(84.59044128013535,)"
"(136,)","(0,)","(-1,)","(127,)","(131,)","(137,)","(137,)","(86,)","(85,)","(83,)","(86,)","(84.59044128013535,)"
"(137,)","(0,)","(-2,)","(128,)","(132,)","(138,)","(138,)","(83,)","(83,)","(83,)","(86,)","(84.59044128013535,)"
"(137,)","(0,)","(-1,)","(127,)","(130,)","(135,)","(138,)","(85,)","(86,)","(86,)","(86,)","(84.59044128013535,)"
"(135,)","(0,)","(-1,)","(127,)","(133,)","(134,)","(136,)","(86,)","(83,)","(88,)","(88,)","(84.59044128013535,)"
"(135,)","(0,)","(-1,)","(123,)","(131,)","(133,)","(136,)","(90,)","(86,)","(88,)","(88,)","(84.59044128013535,)"
"(139,)","(0,)","(0,)","(124,)","(133,)","(135,)","(139,)","(88,)","(83,)","(86,)","(83,)","(84.59044128013535,)"
"(139,)","(0,)","(1,)","(122,)","(133,)","(135,)","(139,)","(90,)","(83,)","(86,)","(83,)","(84.59044128013535,)"
"(137,)","(0,)","(-1,)","(123,)","(134,)","(133,)","(138,)","(88,)","(83,)","(88,)","(86,)","(84.59044128013535,)"
"(137,)","(0,)","(0,)","(121,)","(132,)","(132,)","(138,)","(90,)","(86,)","(88,)","(86,)","(84.59044128013535,)"
"(137,)","(0,)","(-1,)","(123,)","(132,)","(133,)","(138,)","(86,)","(86,)","(86,)","(86,)","(84.59044128013535,)"
"(137,)","(0,)","(0,)","(122,)","(134,)","(132,)","(137,)","(86,)","(83,)","(88,)","(86,)","(84.59044128013535,)"
"(137,)","(0,)","(0,)","(124,)","(132,)","(132,)","(137,)","(83,)","(86,)","(86,)","(86,)","(84.59044128013535,)"
"(137,)","(0,)","(0,)","(120,)","(132,)","(131,)","(137,)","(88,)","(86,)","(88,)","(86,)","(84.59044128013535,)"
"(136,)","(0,)","(-1,)","(121,)","(130,)","(133,)","(137,)","(86,)","(88,)","(86,)","(86,)","(84.59044128013535,)"
